Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CCSF-390-U1556-ACDE-20220529-Shipboard (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
390,U1556,C,1,H,4,A,350.0,4.85,4.768999999999999,44839882,SHLF11525131,10,0.15,6,9,10,12,No-Filter,163985,158,8234,97407,305,2310,54282,-3766,47404,26092,18866,91,24192,213145,46058,XRF2,1,2022-10-18,13:31:43,YEON,2022-11-29 20:50:49,
390,U1556,C,1,H,4,A,400.0,4.9,4.819,44839882,SHLF11525131,10,0.15,6,9,10,12,No-Filter,167397,168,7776,93331,163,2515,58604,-4280,48893,26479,20027,638,20290,223870,47495,XRF2,1,2022-10-18,13:32:03,YEON,2022-11-29 20:50:49,
390,U1556,C,1,H,4,A,450.0,4.95,4.869,44839882,SHLF11525131,10,0.15,6,9,10,12,No-Filter,169836,256,9097,101739,150,2265,53396,-4294,51799,27909,20628,685,23535,227329,46771,XRF2,1,2022-10-18,13:32:23,YEON,2022-11-29 20:50:49,
390,U1556,C,1,H,4,A,500.0,5.0,4.919,44839882,SHLF11525131,10,0.15,6,9,10,12,No-Filter,169088,183,8887,101461,246,2167,52987,-3947,51380,26688,20872,898,24244,225227,46557,XRF2,1,2022-10-18,13:32:45,YEON,2022-11-29 20:50:49,
390,U1556,C,1,H,4,A,550.0,5.05,4.968999999999999,44839882,SHLF11525131,10,0.15,6,9,10,12,No-Filter,167040,133,8241,94570,235,2272,55538,-3870,47896,25358,19394,572,28459,219082,46466,XRF2,1,2022-10-18,13:33:07,YEON,2022-11-29 20:50:49,
390,U1556,C,1,H,4,A,600.0,5.1,5.018999999999999,44839882,SHLF11525131,10,0.15,6,9,10,12,No-Filter,166709,125,8350,95793,277,2364,54292,-4032,49249,25316,19689,576,28882,218513,46785,XRF2,1,2022-10-18,13:33:28,YEON,2022-11-29 20:50:49,
390,U1556,C,1,H,4,A,650.0,5.15,5.069,44839882,SHLF11525131,10,0.15,6,9,10,12,No-Filter,166428,134,8442,94508,403,2398,55450,-4011,48517,24983,19935,587,27219,219589,46698,XRF2,1,2022-10-18,13:33:48,YEON,2022-11-29 20:50:49,
390,U1556,C,1,H,4,A,700.0,5.2,5.119,44839882,SHLF11525131,10,0.15,6,9,10,12,No-Filter,169161,161,8802,99414,325,2345,53716,-3756,49974,25758,20638,895,27558,224940,45754,XRF2,1,2022-10-18,13:34:08,YEON,2022-11-29 20:50:49,
390,U1556,C,1,H,4,A,750.0,5.25,5.169,44839882,SHLF11525131,10,0.15,6,9,10,12,No-Filter,166416,145,8267,95443,267,2475,53756,-4140,48271,25501,19592,576,27641,222878,46222,XRF2,1,2022-10-18,13:34:30,YEON,2022-11-29 20:50:49,
390,U1556,C,1,H,4,A,800.0,5.3,5.218999999999999,44839882,SHLF11525131,10,0.15,6,9,10,12,No-Filter,163512,92,7957,92474,200,2450,53827,-3590,47162,24816,19018,316,26112,217397,45011,XRF2,1,2022-10-18,13:34:51,YEON,2022-11-29 20:50:49,
390,U1556,C,1,H,4,A,850.0,5.35,5.268999999999999,44839882,SHLF11525131,10,0.15,6,9,10,12,No-Filter,166096,198,8006,93527,295,2469,57253,-3681,47164,24608,18799,505,25680,218545,45745,XRF2,1,2022-10-18,13:35:11,YEON,2022-11-29 20:50:49,
390,U1556,C,1,H,4,A,900.0,5.4,5.319,44839882,SHLF11525131,10,0.15,6,9,10,12,No-Filter,161597,245,7650,90177,189,2327,55530,-3889,45276,24546,17969,566,24942,209906,45631,XRF2,1,2022-10-18,13:35:33,YEON,2022-11-29 20:50:49,
390,U1556,C,1,H,4,A,950.0,5.45,5.369,44839882,SHLF11525131,10,0.15,6,9,10,12,No-Filter,163615,93,7555,91011,224,2339,56678,-3152,45103,30518,18009,483,27200,209225,46338,XRF2,1,2022-10-18,13:35:53,YEON,2022-11-29 20:50:49,
390,U1556,C,1,H,4,A,1000.0,5.5,5.419,44839882,SHLF11525131,10,0.15,6,9,10,12,No-Filter,168619,111,7184,88371,246,2383,57317,-3901,44225,79888,16865,517,23399,192048,46711,XRF2,1,2022-10-18,13:36:15,YEON,2022-11-29 20:50:49,
390,U1556,C,1,H,5,A,10.0,5.6899999999999995,5.609,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,177081,67,5868,79133,208,2753,67536,-3804,40378,129865,15567,552,18689,177379,47121,XRF2,1,2022-10-18,12:27:19,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,20.0,5.699999999999999,5.619,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,174080,89,5442,79583,288,2782,70357,-3919,39495,106313,14963,78,18128,177648,49727,XRF2,1,2022-10-18,12:27:39,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,30.0,5.71,5.6290000000000004,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,174483,51,5516,81122,109,3197,71231,-4426,38681,116246,14711,101,15735,171656,49379,XRF2,1,2022-10-18,12:27:59,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,40.0,5.72,5.639,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,169803,95,5655,87401,210,2950,69037,-4485,39783,95297,15447,152,11143,171986,49349,XRF2,1,2022-10-18,12:28:19,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,50.0,5.7299999999999995,5.649,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,159667,138,4879,87396,105,2929,70235,-4277,32675,78995,12706,183,8775,152298,49504,XRF2,1,2022-10-18,12:28:38,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,60.0,5.739999999999999,5.659,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,132345,-2,2337,81755,50,3284,76004,-3116,17254,29461,7079,-358,12314,87194,48227,XRF2,1,2022-10-18,12:28:58,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,70.0,5.75,5.6690000000000005,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,125430,-2,1561,84509,26,3130,79009,-3691,10705,21877,3941,-653,13119,57607,49783,XRF2,1,2022-10-18,12:29:16,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,80.0,5.76,5.679,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,158702,85,5296,89858,180,2760,67188,-4307,33565,86378,13219,-132,4842,142859,49396,XRF2,1,2022-10-18,12:29:33,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,90.0,5.77,5.689,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,149720,20,3769,88334,121,3443,76043,-4542,26830,44722,10992,-199,12826,123129,50592,XRF2,1,2022-10-18,12:29:53,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,100.0,5.779999999999999,5.699,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,140793,-3,2698,88135,46,3338,78174,-4447,19648,39710,7234,-724,15878,92325,49933,XRF2,1,2022-10-18,12:30:11,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,110.0,5.79,5.7090000000000005,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,152170,45,3662,88413,30,3092,73877,-4245,24836,67388,10142,-119,25119,113922,49441,XRF2,1,2022-10-18,12:30:29,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,120.0,5.8,5.719,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,132638,-13,1915,85574,40,3184,80555,-3704,13427,32071,4786,-727,22276,66186,49208,XRF2,1,2022-10-18,12:30:46,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,130.0,5.81,5.729,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,140964,52,2670,88414,68,3190,79124,-4512,17624,44042,5756,-1649,19996,86524,49913,XRF2,1,2022-10-18,12:31:04,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,140.0,5.819999999999999,5.739,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,137830,39,2486,90887,74,3349,80956,-4536,15969,45180,5319,-1288,6744,79618,50263,XRF2,1,2022-10-18,12:31:22,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,150.0,5.83,5.7490000000000006,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,128813,6,1714,92059,81,3378,81726,-4298,11288,27474,3617,-400,12212,54516,49948,XRF2,1,2022-10-18,12:31:40,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,160.0,5.84,5.759,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,127932,39,1547,87454,47,3335,81245,-3919,11464,21256,3806,-531,16993,55807,49989,XRF2,1,2022-10-18,12:31:57,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,170.0,5.85,5.769,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,130899,13,1114,79406,27,3480,83399,-3456,8298,11990,2580,-804,70306,41796,49575,XRF2,1,2022-10-18,12:32:14,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,180.0,5.859999999999999,5.779,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,135180,54,2394,85347,76,3340,76938,-3887,16423,21100,6196,-714,35970,79806,49033,XRF2,1,2022-10-18,12:32:32,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,190.0,5.87,5.789000000000001,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,120132,11,1088,80496,5,3227,82099,-3602,7859,10311,2230,-496,21591,37140,49979,XRF2,1,2022-10-18,12:32:50,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,200.0,5.88,5.799,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,116077,9,1284,86956,19,3103,75888,-3508,8906,12070,2615,-71,7706,35730,48871,XRF2,1,2022-10-18,12:33:07,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,210.0,5.89,5.809,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,125849,23,2063,84366,86,3302,75535,-3825,14138,29086,4518,-1034,6138,63141,48852,XRF2,1,2022-10-18,12:33:24,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,220.0,5.8999999999999995,5.819,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,136615,5,2673,90144,22,3068,75735,-4219,18562,43363,6736,-362,6424,85818,48634,XRF2,1,2022-10-18,12:33:41,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,230.0,5.91,5.829000000000001,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,130984,28,2286,84108,19,3332,78881,-3692,15831,31320,5619,-595,6693,75147,49221,XRF2,1,2022-10-18,12:33:59,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,240.0,5.92,5.839,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,117778,10,1248,78861,43,3069,80100,-3431,8334,15226,2774,-199,7129,40474,48630,XRF2,1,2022-10-18,12:34:17,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,250.0,5.93,5.849,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,127413,37,1962,77928,20,3239,77383,-3304,14580,25297,5129,-506,5996,75027,47927,XRF2,1,2022-10-18,12:34:34,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,260.0,5.9399999999999995,5.859,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,139396,32,3490,88158,57,2898,71179,-3992,23518,32845,9593,-311,6791,109764,47903,XRF2,1,2022-10-18,12:34:51,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,270.0,5.949999999999999,5.869,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,137240,0,2982,93768,62,2887,73404,-3971,21015,25588,7915,-473,5347,102641,48155,XRF2,1,2022-10-18,12:35:09,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,280.0,5.96,5.8790000000000004,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,130707,8,2517,89946,28,3137,74065,-3819,17248,19004,6901,-451,5176,89433,48101,XRF2,1,2022-10-18,12:35:27,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,290.0,5.97,5.889,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,117159,-13,1433,84339,-4,3107,78121,-3361,9343,11149,2999,-177,6700,41327,48428,XRF2,1,2022-10-18,12:35:45,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,300.0,5.9799999999999995,5.899,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,120083,-1,1748,84744,-20,3088,77594,-3427,11564,13901,3767,-372,4380,52017,48437,XRF2,1,2022-10-18,12:36:02,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,310.0,5.989999999999999,5.909,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,121116,29,1866,89027,2,3052,77836,-3618,11620,14587,4022,-392,3301,53021,48219,XRF2,1,2022-10-18,12:36:19,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,320.0,6.0,5.9190000000000005,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,123414,2,1829,92241,11,3242,77023,-3801,11947,13110,3916,-388,7429,56478,48974,XRF2,1,2022-10-18,12:36:36,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,330.0,6.01,5.929,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,129004,-11,2182,84844,37,3029,77371,-3790,14739,22665,5200,-336,8520,76102,48291,XRF2,1,2022-10-18,12:36:54,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,340.0,6.02,5.939,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,138517,69,3164,93670,88,2954,72570,-4155,21081,34806,8221,-323,6922,101722,48349,XRF2,1,2022-10-18,12:37:11,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,350.0,6.029999999999999,5.949,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,128468,6,2047,94223,42,3040,74763,-3721,14037,22184,5488,-652,8115,72315,47650,XRF2,1,2022-10-18,12:37:29,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,360.0,6.04,5.9590000000000005,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,118477,-2,1347,94099,32,3016,75364,-3147,8111,11448,2623,-410,10515,37599,48057,XRF2,1,2022-10-18,12:37:46,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,370.0,6.05,5.969,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,118459,-17,1330,89293,18,3303,77537,-3742,7953,10975,2502,-143,7858,39447,48468,XRF2,1,2022-10-18,12:38:04,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,380.0,6.06,5.979,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,130318,1,2299,84592,3,3121,78339,-3997,16184,26414,6063,-592,7665,75951,48661,XRF2,1,2022-10-18,12:38:21,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,390.0,6.069999999999999,5.989,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,131245,-32,1816,87835,55,3271,81478,-4152,13533,23271,5145,-575,9903,70713,49774,XRF2,1,2022-10-18,12:38:39,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,400.0,6.08,5.9990000000000006,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,145786,76,3486,90591,142,3177,76775,-4226,24036,37709,9221,-450,9680,117162,49176,XRF2,1,2022-10-18,12:38:56,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,410.0,6.09,6.009,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,140746,9,2887,95022,69,3199,75692,-3685,20340,38483,8058,-317,6033,99389,49004,XRF2,1,2022-10-18,12:39:14,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,420.0,6.1,6.019,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,132684,23,1997,88993,1,3297,80961,-4120,14906,28193,5915,-519,6651,76094,49948,XRF2,1,2022-10-18,12:39:32,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,430.0,6.109999999999999,6.029,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,126959,-24,1514,85897,49,3354,84241,-3776,10965,18545,3865,-502,9520,57440,50295,XRF2,1,2022-10-18,12:39:50,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,440.0,6.12,6.039000000000001,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,123190,5,1447,95119,30,3482,81437,-3901,9232,15582,3166,-248,10286,41368,49211,XRF2,1,2022-10-18,12:40:07,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,450.0,6.13,6.049,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,124815,-13,1474,89371,19,3222,82644,-4154,9624,16502,3257,-567,9620,51471,50016,XRF2,1,2022-10-18,12:40:24,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,460.0,6.14,6.059,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,124591,-14,1743,84988,52,3290,79500,-3882,11554,18166,3364,-1109,11471,60094,49040,XRF2,1,2022-10-18,12:40:41,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,470.0,6.1499999999999995,6.069,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,123586,-1,1742,80954,52,3134,76810,-3361,12624,17750,4400,-380,13791,64886,48223,XRF2,1,2022-10-18,12:40:59,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,480.0,6.16,6.079000000000001,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,119706,17,1438,76800,18,3003,74983,-2855,11342,16543,3332,-1074,15562,55777,47977,XRF2,1,2022-10-18,12:41:16,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,490.0,6.17,6.089,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,126008,11,2328,80244,42,3084,70774,-2654,16825,24213,6349,-521,8996,84006,46255,XRF2,1,2022-10-18,12:41:33,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,500.0,6.18,6.099,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,116938,-16,1235,74206,26,3247,77830,-2386,9571,13056,3083,-489,13407,49553,47700,XRF2,1,2022-10-18,12:41:50,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,510.0,6.1899999999999995,6.109,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,121366,14,1436,73331,15,3313,81259,-2743,11137,13807,3623,-573,10801,58471,48350,XRF2,1,2022-10-18,12:42:07,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,520.0,6.199999999999999,6.119,44839892,SHLF11525161,10,0.15,6,8,10,12,No-Filter,131652,5,1720,79083,29,3667,89375,-4184,12981,15922,4586,-849,9708,73173,50314,XRF2,1,2022-10-18,12:42:25,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,5,A,530.0,6.21,6.1290000000000004,44839892,SHLF11525161,10,0.15,6,9,10,12,No-Filter,142674,64,2738,88449,64,3080,76136,-3454,21178,26287,8991,-78,9808,126237,46707,XRF2,1,2022-10-18,12:42:42,YEON,2022-11-29 20:50:56,
390,U1556,C,1,H,6,A,25.0,6.345000000000001,6.264,44839902,SHLF11525191,10,0.15,6,9,10,12,No-Filter,140838,81,3629,61603,18,3437,81550,-4225,28922,16696,11810,-456,3020,135780,48160,XRF2,1,2022-10-18,16:32:13,YEON,2022-11-29 20:50:58,
390,U1556,C,1,H,6,A,50.0,6.37,6.289,44839902,SHLF11525191,10,0.15,6,9,10,12,No-Filter,138198,31,2587,60968,59,3845,91534,-4597,22211,13763,9628,-148,2752,113987,51602,XRF2,1,2022-10-18,16:32:31,YEON,2022-11-29 20:50:58,
390,U1556,C,1,H,6,A,75.0,6.3950000000000005,6.314,44839902,SHLF11525191,10,0.15,6,9,10,12,No-Filter,135969,33,1740,55556,-1,4348,104153,-4886,15678,11271,6524,-453,3497,86834,54412,XRF2,1,2022-10-18,16:32:49,YEON,2022-11-29 20:50:58,
390,U1556,C,1,H,6,A,100.0,6.42,6.3389999999999995,44839902,SHLF11525191,10,0.15,6,8,10,12,No-Filter,133671,31,1957,67777,88,4106,92216,-4591,17198,11463,7289,-505,3524,91411,51852,XRF2,1,2022-10-18,16:33:07,YEON,2022-11-29 20:50:58,
390,U1556,C,1,H,6,A,125.0,6.445,6.364,44839902,SHLF11525191,10,0.15,6,8,10,12,No-Filter,119914,-24,1003,60941,30,3998,93887,-4195,9087,7643,3068,-424,6427,44050,52475,XRF2,1,2022-10-18,16:33:24,YEON,2022-11-29 20:50:58,
390,U1556,C,1,H,6,A,150.0,6.470000000000001,6.389,44839902,SHLF11525191,10,0.15,6,9,10,12,No-Filter,137799,45,2862,67415,13,3795,85067,-4332,24395,14267,10158,-350,4439,115947,50825,XRF2,1,2022-10-18,16:33:42,YEON,2022-11-29 20:50:58,
390,U1556,C,1,H,6,A,175.0,6.495,6.414,44839902,SHLF11525191,10,0.15,6,8,10,12,No-Filter,125569,10,1234,53859,9,4074,98837,-4270,11963,8996,4774,-759,4254,63292,53617,XRF2,1,2022-10-18,16:34:00,YEON,2022-11-29 20:50:58,
390,U1556,C,1,H,6,A,200.0,6.5200000000000005,6.439,44839902,SHLF11525191,10,0.15,6,9,10,12,No-Filter,136408,12,2348,64856,26,3930,90965,-4246,21050,12274,8462,-651,7045,102713,51586,XRF2,1,2022-10-18,16:34:17,YEON,2022-11-29 20:50:58,
390,U1556,C,1,H,6,A,250.0,6.57,6.489,44839902,SHLF11525191,10,0.15,6,9,10,12,No-Filter,164113,82,6619,82470,156,3011,71054,-4168,44617,22037,17945,362,7990,205698,48738,XRF2,1,2022-10-18,16:34:35,YEON,2022-11-29 20:50:58,
390,U1556,D,1,H,4,A,450.0,4.97,6.545,44840852,SHLF11548831,10,0.15,6,9,10,12,No-Filter,156557,123,6322,79726,164,2458,58536,-2538,45597,22285,18845,426,6158,208111,46898,XRF2,1,2022-09-22,16:07:58,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,500.0,5.02,6.595,44840852,SHLF11548831,10,0.15,6,9,10,12,No-Filter,161976,77,5507,73061,179,2866,66249,-2915,44812,22341,18825,645,7099,223583,49251,XRF2,1,2022-09-22,16:08:18,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,550.0,5.069999999999999,6.645,44840852,SHLF11548831,10,0.15,6,9,10,12,No-Filter,164420,84,5640,73608,115,2680,67363,-3555,44641,22542,18976,586,8143,232300,49047,XRF2,1,2022-09-22,16:08:38,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,590.0,5.109999999999999,6.685,44840852,SHLF11548831,10,0.15,6,9,10,12,No-Filter,165706,124,7260,85547,178,2463,58498,-3440,48885,24450,20311,718,10038,231775,47682,XRF2,1,2022-09-22,16:08:57,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,600.0,5.119999999999999,6.694999999999999,44840852,SHLF11548831,10,0.15,6,9,10,12,No-Filter,167696,92,7203,85502,111,2350,59058,-3100,48707,24783,20496,241,16176,233135,47761,XRF2,1,2022-09-22,16:09:16,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,650.0,5.17,6.745,44840852,SHLF11548831,10,0.15,6,9,10,12,No-Filter,169408,176,8166,94403,204,2203,53771,-3480,51155,25614,20911,508,15870,235381,47895,XRF2,1,2022-09-22,16:09:36,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,700.0,5.22,6.795,44840852,SHLF11548831,10,0.15,6,9,10,12,No-Filter,168364,107,7849,92877,222,2305,53001,-3354,50824,26006,20821,381,17993,235666,46812,XRF2,1,2022-09-22,16:09:56,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,750.0,5.27,6.845,44840852,SHLF11548831,10,0.15,6,9,10,12,No-Filter,172919,181,8372,95677,293,2317,54671,-3912,52283,25799,21112,763,24482,241368,47771,XRF2,1,2022-09-22,16:10:16,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,800.0,5.319999999999999,6.895,44840852,SHLF11548831,10,0.15,6,9,10,12,No-Filter,169411,232,8218,93280,320,2289,53257,-3015,50662,25718,20616,657,23267,234810,47389,XRF2,1,2022-09-22,16:10:36,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,850.0,5.369999999999999,6.944999999999999,44840852,SHLF11548831,10,0.15,6,9,10,12,No-Filter,171639,118,7765,91604,197,2382,56709,-3648,51052,26809,21275,826,23967,237496,47931,XRF2,1,2022-09-22,16:10:56,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,900.0,5.42,6.995,44840852,SHLF11548831,10,0.15,6,9,10,12,No-Filter,165874,141,6649,82399,322,2631,56757,-3142,49072,26088,20300,672,22143,230055,47516,XRF2,1,2022-09-22,16:11:16,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,950.0,5.47,7.045,44840852,SHLF11548831,10,0.15,6,9,10,12,No-Filter,163088,83,6109,76163,153,2537,58754,-2837,46181,27957,19570,559,22267,223589,47304,XRF2,1,2022-09-22,16:11:35,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,1000.0,5.52,7.095,44840852,SHLF11548831,10,0.15,6,9,10,12,No-Filter,170791,143,7435,88498,200,2206,56685,-3550,49572,29969,21027,624,23267,238214,47599,XRF2,1,2022-09-22,16:11:55,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,1050.0,5.569999999999999,7.145,44840852,SHLF11548831,10,0.15,6,9,10,12,No-Filter,174878,186,7988,95120,321,2210,53047,-3170,52554,34184,21748,573,26976,243541,47745,XRF2,1,2022-09-22,16:12:15,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,1100.0,5.619999999999999,7.195,44840852,SHLF11548831,10,0.15,6,10,10,12,No-Filter,181214,128,7890,96176,315,2113,50314,-3555,52286,88911,20160,427,23378,230499,47780,XRF2,1,2022-09-22,16:12:35,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,1150.0,5.67,7.244999999999999,44840852,SHLF11548831,10,0.15,6,10,10,12,No-Filter,189993,143,8200,97454,369,2262,50363,-3354,51352,147612,19632,876,22051,216395,47788,XRF2,1,2022-09-22,16:12:55,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,1200.0,5.72,7.295,44840852,SHLF11548831,10,0.15,6,10,10,12,No-Filter,191932,196,8550,99323,376,2314,51124,-4020,51213,148101,19618,716,22572,218428,47864,XRF2,1,2022-09-22,16:13:15,YEON,2022-11-29 20:59:14,
390,U1556,D,1,H,4,A,1250.0,5.77,7.345,44840852,SHLF11548831,10,0.15,6,10,10,12,No-Filter,183724,125,7343,89831,228,2209,52926,-3545,48285,140388,18283,702,19977,205751,47921,XRF2,1,2022-09-22,16:13:35,YEON,2022-11-29 20:59:14,
