Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CCSF-393-U1560-AC-20220803-ac (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
393,U1560,C,4,H,6,A,920.0,26.46,31.015,44847642,SHLF11686691,10,0.16,6,11,10,12,No-Filter,385492,-96,773,4633,473,1903,56164,-4646,3021,1498423,736,882,1590,9500,51554,XRF1,1,2022-11-22,10:46:56,YEON,2022-12-08 20:14:10,
393,U1560,C,4,H,6,A,940.0,26.48,31.035,44847642,SHLF11686691,10,0.16,6,11,10,12,No-Filter,382617,-74,842,4437,388,1772,59357,-4357,2966,1481826,936,464,1136,9585,51486,XRF1,1,2022-11-22,10:47:14,YEON,2022-12-08 20:14:10,
393,U1560,C,4,H,6,A,960.0,26.5,31.055,44847642,SHLF11686691,10,0.16,6,10,10,12,No-Filter,377134,-98,685,4372,412,1891,59438,-4494,2615,1457733,738,224,1401,8901,51334,XRF1,1,2022-11-22,10:47:32,YEON,2022-12-08 20:14:10,
393,U1560,C,4,H,6,A,980.0,26.52,31.075,44847642,SHLF11686691,10,0.16,6,10,10,12,No-Filter,373184,-41,668,3889,440,1977,64251,-5209,2327,1431898,912,497,1497,9047,51291,XRF1,1,2022-11-22,10:47:51,YEON,2022-12-08 20:14:10,
393,U1560,C,4,H,6,A,1000.0,26.54,31.095,44847642,SHLF11686691,10,0.16,6,11,10,12,No-Filter,387949,-86,815,4306,616,1931,60154,-5013,2766,1502160,852,391,1206,8959,51797,XRF1,1,2022-11-22,10:48:10,YEON,2022-12-08 20:14:10,
393,U1560,C,4,H,6,A,1020.0,26.56,31.115,44847642,SHLF11686691,10,0.16,6,11,10,12,No-Filter,389083,-84,877,4145,386,1928,62324,-4923,2469,1504225,606,777,1350,9071,52261,XRF1,1,2022-11-22,10:48:30,YEON,2022-12-08 20:14:10,
393,U1560,C,4,H,6,A,1040.0,26.58,31.134999999999998,44847642,SHLF11686691,10,0.16,6,11,10,12,No-Filter,389436,-78,734,4214,455,1923,57303,-4969,2048,1508477,670,494,1233,8637,51292,XRF1,1,2022-11-22,10:48:49,YEON,2022-12-08 20:14:10,
393,U1560,C,4,H,7,A,20.0,27.08,31.634999999999998,44847652,SHLF11686721,10,0.16,6,10,10,12,No-Filter,370943,-70,760,3522,249,1784,57526,-4500,1940,1441714,732,716,1077,7933,50056,XRF1,1,2022-11-22,09:44:13,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,40.0,27.099999999999998,31.654999999999998,44847652,SHLF11686721,10,0.16,6,11,10,12,No-Filter,398275,-88,662,4107,497,1742,54850,-4886,2073,1558108,721,391,1147,8413,52056,XRF1,1,2022-11-22,09:44:32,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,60.0,27.119999999999997,31.674999999999997,44847652,SHLF11686721,10,0.16,6,10,10,12,No-Filter,370376,-59,710,3240,346,2065,62541,-4441,1994,1428750,571,508,771,7569,51526,XRF1,1,2022-11-22,09:44:50,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,80.0,27.139999999999997,31.694999999999997,44847652,SHLF11686721,10,0.16,6,10,10,12,No-Filter,363254,-46,703,2955,64,2158,64521,-4925,1765,1394815,928,641,1079,7479,51811,XRF1,1,2022-11-22,09:45:08,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,100.0,27.16,31.715,44847652,SHLF11686721,10,0.16,6,10,10,12,No-Filter,370559,-87,690,2793,477,2293,65154,-4215,1923,1427429,653,518,1306,7362,51172,XRF1,1,2022-11-22,09:45:26,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,120.0,27.18,31.735,44847652,SHLF11686721,10,0.16,6,10,10,12,No-Filter,380675,-89,740,3309,616,2161,58958,-4668,1776,1481201,537,448,1313,7655,50408,XRF1,1,2022-11-22,09:45:45,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,140.0,27.2,31.755,44847652,SHLF11686721,10,0.16,6,11,10,12,No-Filter,388217,-79,715,3596,438,1573,53098,-4551,2393,1520465,544,603,1107,8233,51692,XRF1,1,2022-11-22,09:46:03,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,160.0,27.22,31.775,44847652,SHLF11686721,10,0.16,6,11,10,12,No-Filter,394784,-82,744,3750,505,1636,51781,-4462,1777,1550820,603,625,1094,8385,51935,XRF1,1,2022-11-22,09:46:21,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,180.0,27.24,31.794999999999998,44847652,SHLF11686721,10,0.16,6,11,10,12,No-Filter,396308,-91,723,3867,447,1652,50052,-4474,1845,1561414,564,531,1260,7577,50846,XRF1,1,2022-11-22,09:46:39,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,200.0,27.259999999999998,31.814999999999998,44847652,SHLF11686721,10,0.16,6,11,10,12,No-Filter,395699,-72,832,4025,463,1564,47978,-4381,1736,1560127,552,547,1129,8126,51341,XRF1,1,2022-11-22,09:46:57,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,220.0,27.279999999999998,31.834999999999997,44847652,SHLF11686721,10,0.16,6,11,10,12,No-Filter,398371,-85,803,4780,437,1588,47674,-4850,2051,1572382,617,550,1009,8028,50907,XRF1,1,2022-11-22,09:47:15,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,240.0,27.299999999999997,31.854999999999997,44847652,SHLF11686721,10,0.16,6,11,10,12,No-Filter,389698,-92,723,4431,450,1463,48641,-4575,2594,1534115,585,510,1038,7961,51052,XRF1,1,2022-11-22,09:47:33,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,260.0,27.32,31.875,44847652,SHLF11686721,10,0.16,6,11,10,12,No-Filter,390660,-94,899,4229,347,1286,47428,-4581,2005,1538979,577,470,1105,7761,51147,XRF1,1,2022-11-22,09:47:51,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,280.0,27.34,31.895,44847652,SHLF11686721,10,0.16,6,11,10,12,No-Filter,388584,-49,786,4359,422,1559,48361,-4682,2038,1530547,760,814,1122,7970,51242,XRF1,1,2022-11-22,09:48:09,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,300.0,27.36,31.915,44847652,SHLF11686721,10,0.16,6,10,10,12,No-Filter,369920,-91,721,4074,226,1567,49491,-4033,2043,1449896,335,682,994,8075,49137,XRF1,1,2022-11-22,09:48:26,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,320.0,27.38,31.935,44847652,SHLF11686721,10,0.16,6,10,10,12,No-Filter,365616,-52,743,4234,361,1859,55231,-4603,2052,1420657,503,425,815,8305,50060,XRF1,1,2022-11-22,09:48:46,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,340.0,27.4,31.955,44847652,SHLF11686721,10,0.16,6,10,10,12,No-Filter,353113,-76,808,4401,542,1996,55163,-4225,2288,1367433,666,661,1313,8498,48214,XRF1,1,2022-11-22,09:49:04,YEON,2022-12-08 20:14:13,
393,U1560,C,4,H,7,A,360.0,27.419999999999998,31.974999999999998,44847652,SHLF11686721,10,0.16,6,10,10,12,No-Filter,353502,-62,754,5163,353,1833,52805,-4707,2797,1370754,605,837,1178,9388,48648,XRF1,1,2022-11-22,09:49:23,YEON,2022-12-08 20:14:13,
395E,U1560,A,4,H,3,A,720.0,27.41,31.988999999999997,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,351844,-79,653,2859,338,2937,78122,-4853,2486,1314260,603,232,902,8337,52402,XRF1,1,2022-11-13,08:56:59,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,740.0,27.43,32.009,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,360614,-32,751,3528,407,2587,73405,-4741,2962,1359426,908,610,1314,9067,52431,XRF1,1,2022-11-13,08:57:18,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,760.0,27.450000000000003,32.028999999999996,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,372893,-99,648,3456,373,2697,71615,-4808,3068,1414332,772,553,1152,9333,52689,XRF1,1,2022-11-13,08:57:40,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,780.0,27.470000000000002,32.049,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,362728,-77,669,3033,465,2426,73683,-4713,2693,1369383,795,515,1144,8911,51714,XRF1,1,2022-11-13,08:57:58,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,800.0,27.490000000000002,32.068999999999996,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,373357,-97,733,3471,412,2211,70273,-4918,3010,1417390,668,376,1358,9779,53095,XRF1,1,2022-11-13,08:58:16,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,820.0,27.51,32.089,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,360201,-84,689,2831,153,2709,78022,-5196,2535,1349508,702,660,899,9232,54661,XRF1,1,2022-11-13,08:58:34,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,840.0,27.53,32.109,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,380399,-79,726,3167,523,2542,68570,-4825,2349,1453427,490,751,1492,8852,53137,XRF1,1,2022-11-13,08:58:52,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,860.0,27.55,32.129,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,341045,-55,712,2218,138,2495,82162,-4705,2482,1259849,520,443,1076,8499,53564,XRF1,1,2022-11-13,08:59:10,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,880.0,27.57,32.149,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,346339,-68,611,2288,395,3024,81194,-4687,2196,1287725,669,631,1014,7859,51628,XRF1,1,2022-11-13,08:59:28,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,900.0,27.59,32.169,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,366194,-34,703,2633,462,2736,77110,-5076,2276,1378375,685,500,1166,8449,52954,XRF1,1,2022-11-13,08:59:46,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,920.0,27.610000000000003,32.189,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,380602,-65,682,2727,292,2559,73307,-5783,1832,1448125,598,460,1171,7870,53759,XRF1,1,2022-11-13,09:00:05,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,940.0,27.630000000000003,32.208999999999996,44849372,SHLF10896621,10,0.16,6,11,10,12,No-Filter,387609,-39,785,3086,293,2085,68677,-4922,1918,1485193,502,660,893,8585,53413,XRF1,1,2022-11-13,09:00:23,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,960.0,27.650000000000002,32.229,44849372,SHLF10896621,10,0.16,6,11,10,12,No-Filter,404213,-85,660,3299,346,2020,64088,-4993,1904,1562609,614,576,1020,8421,54091,XRF1,1,2022-11-13,09:00:43,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,980.0,27.67,32.248999999999995,44849372,SHLF10896621,10,0.16,6,11,10,12,No-Filter,395807,-77,693,3204,285,2001,65094,-4505,2305,1526051,864,498,1188,8073,53998,XRF1,1,2022-11-13,09:01:01,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1000.0,27.69,32.269,44849372,SHLF10896621,10,0.16,6,11,10,12,No-Filter,391788,-90,705,3237,255,2006,67584,-4536,2385,1505428,508,681,1338,8173,53426,XRF1,1,2022-11-13,09:01:19,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1020.0,27.71,32.289,44849372,SHLF10896621,10,0.16,6,11,10,12,No-Filter,397270,-66,666,3270,474,2018,67146,-4691,2533,1528489,648,386,1026,8467,54312,XRF1,1,2022-11-13,09:01:37,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1040.0,27.73,32.309,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,379215,-72,741,3095,292,2365,70891,-4592,2437,1443610,705,971,1301,8580,54302,XRF1,1,2022-11-13,09:01:55,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1060.0,27.75,32.329,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,376977,-94,688,3191,157,1976,68595,-4452,2500,1436106,676,519,1332,9277,53765,XRF1,1,2022-11-13,09:02:15,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1080.0,27.770000000000003,32.349,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,380376,-97,725,4396,402,2125,65664,-4912,3160,1455475,824,411,1554,10260,53410,XRF1,1,2022-11-13,09:02:33,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1100.0,27.790000000000003,32.369,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,376093,-101,823,4276,254,2020,65264,-4534,2977,1437490,865,823,1098,10393,52636,XRF1,1,2022-11-13,09:02:51,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1120.0,27.810000000000002,32.388999999999996,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,374905,-61,836,4781,381,1985,64081,-4968,3292,1430130,850,313,1475,11531,52782,XRF1,1,2022-11-13,09:03:09,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1140.0,27.830000000000002,32.409,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,376233,-95,847,5534,494,2263,60921,-4865,3323,1439475,1016,442,1623,11708,52324,XRF1,1,2022-11-13,09:03:27,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1160.0,27.85,32.428999999999995,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,370217,-62,883,4964,309,2249,63784,-4525,4037,1410945,830,620,1713,11735,52134,XRF1,1,2022-11-13,09:03:45,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1180.0,27.87,32.449,44849372,SHLF10896621,10,0.16,6,11,10,12,No-Filter,381256,-93,907,6085,238,2283,62121,-4776,4397,1456573,1052,666,1671,12856,52557,XRF1,1,2022-11-13,09:04:03,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1200.0,27.89,32.469,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,374080,-45,949,6144,378,2210,64003,-4778,4541,1420065,1073,420,1307,13432,51945,XRF1,1,2022-11-13,09:04:21,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1220.0,27.91,32.489,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,373706,-88,876,5987,264,2157,65474,-5303,4147,1415757,1281,722,1916,13561,52129,XRF1,1,2022-11-13,09:04:39,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1240.0,27.93,32.509,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,369484,-49,841,6076,226,2363,68310,-4938,4089,1391773,945,615,1968,13898,52193,XRF1,1,2022-11-13,09:04:57,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1260.0,27.950000000000003,32.528999999999996,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,374322,-76,992,5683,241,2321,67487,-4851,4394,1414565,940,714,1621,13430,51931,XRF1,1,2022-11-13,09:05:18,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1280.0,27.970000000000002,32.549,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,376437,-82,936,6137,255,2120,66719,-4846,4254,1426382,864,717,1568,14064,52013,XRF1,1,2022-11-13,09:05:36,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1300.0,27.990000000000002,32.568999999999996,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,377840,-89,742,5807,473,2372,67290,-4917,4017,1431915,1206,464,1640,12899,51822,XRF1,1,2022-11-13,09:05:54,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1320.0,28.01,32.589,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,377513,-85,824,5341,230,2457,67939,-5039,4187,1431104,1029,496,1465,13059,52151,XRF1,1,2022-11-13,09:06:12,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1340.0,28.03,32.609,44849372,SHLF10896621,10,0.16,6,11,10,12,No-Filter,383825,-91,734,4663,487,2233,68282,-5135,3481,1461402,823,766,1571,11873,52850,XRF1,1,2022-11-13,09:06:30,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1360.0,28.05,32.629,44849372,SHLF10896621,10,0.16,6,11,10,12,No-Filter,381478,-62,729,4019,425,2456,69705,-5272,2945,1451099,1145,390,1254,10758,53337,XRF1,1,2022-11-13,09:06:50,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1380.0,28.07,32.649,44849372,SHLF10896621,10,0.16,6,11,10,12,No-Filter,382489,-91,869,4091,502,2369,69144,-5043,2822,1456440,932,652,1777,10259,52266,XRF1,1,2022-11-13,09:07:08,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1400.0,28.09,32.669,44849372,SHLF10896621,10,0.16,6,11,10,12,No-Filter,382238,-84,739,3624,176,2396,68810,-4842,2836,1459470,799,578,1361,9877,52698,XRF1,1,2022-11-13,09:07:26,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1420.0,28.11,32.689,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,359887,-77,734,2964,230,2503,76289,-4482,2796,1350030,677,843,1228,8984,52492,XRF1,1,2022-11-13,09:07:44,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1440.0,28.130000000000003,32.708999999999996,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,363660,-89,702,3240,363,2414,72305,-5109,2705,1374490,727,500,1246,8868,52007,XRF1,1,2022-11-13,09:08:02,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1460.0,28.150000000000002,32.729,44849372,SHLF10896621,10,0.16,6,10,10,12,No-Filter,328804,-46,694,2598,416,2826,81267,-4547,2542,1207161,792,387,937,8474,51543,XRF1,1,2022-11-13,09:08:20,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,3,A,1480.0,28.17,32.748999999999995,44849372,SHLF10896621,10,0.16,6,11,10,12,No-Filter,382463,-50,774,3449,168,1944,64786,-4499,2698,1467632,548,353,946,8594,51738,XRF1,1,2022-11-13,09:08:38,YEON,2022-12-13 21:18:17,
395E,U1560,A,4,H,4,A,20.0,28.21,32.789,44849382,SHLF10896651,10,0.16,6,10,10,12,No-Filter,356051,-89,693,2895,152,2252,76277,-4980,2056,1330452,764,495,1150,8711,53282,XRF1,1,2022-11-13,10:11:18,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,40.0,28.23,32.809,44849382,SHLF10896651,10,0.16,6,10,10,12,No-Filter,371459,-69,740,3058,487,2255,66632,-4053,1697,1417369,550,307,1396,8142,53050,XRF1,1,2022-11-13,10:11:36,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,60.0,28.25,32.829,44849382,SHLF10896651,10,0.16,6,10,10,12,No-Filter,342811,-93,606,2234,391,3003,81287,-4023,2222,1272122,479,417,957,7334,52835,XRF1,1,2022-11-13,10:11:55,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,80.0,28.27,32.849,44849382,SHLF10896651,10,0.16,6,10,10,12,No-Filter,363893,-101,627,2725,429,3045,79382,-4232,2341,1373133,406,308,997,7451,52552,XRF1,1,2022-11-13,10:12:14,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,100.0,28.290000000000003,32.869,44849382,SHLF10896651,10,0.16,6,10,10,12,No-Filter,366533,-77,767,2368,360,2569,75322,-4368,1784,1384888,688,579,1113,7343,53429,XRF1,1,2022-11-13,10:12:32,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,120.0,28.310000000000002,32.888999999999996,44849382,SHLF10896651,10,0.16,6,10,10,12,No-Filter,378786,-88,649,2812,363,2382,68132,-4374,2060,1449732,779,671,1425,7337,53704,XRF1,1,2022-11-13,10:12:51,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,140.0,28.330000000000002,32.909,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,385042,-97,644,3038,395,2221,64965,-4096,1904,1479251,657,405,993,7671,53273,XRF1,1,2022-11-13,10:13:09,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,160.0,28.35,32.928999999999995,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,393361,-112,817,3264,628,2030,60627,-4050,2422,1520717,522,406,937,7227,54275,XRF1,1,2022-11-13,10:13:28,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,180.0,28.37,32.949,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,393533,-90,766,3159,291,1895,60346,-4219,1929,1524719,694,449,755,7613,52882,XRF1,1,2022-11-13,10:13:50,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,200.0,28.39,32.969,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,386199,-66,770,3131,308,1922,58192,-4384,1832,1499388,450,594,1051,7132,52977,XRF1,1,2022-11-13,10:14:08,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,220.0,28.41,32.989,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,398903,-74,763,3512,447,1987,55498,-4406,1956,1558014,566,787,866,7151,52686,XRF1,1,2022-11-13,10:14:26,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,240.0,28.43,33.009,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,388086,-85,716,3455,586,2000,55640,-4916,1311,1511197,577,762,789,7077,52180,XRF1,1,2022-11-13,10:14:44,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,260.0,28.450000000000003,33.028999999999996,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,390495,-84,812,3675,508,1946,56025,-4756,2075,1522862,755,693,1283,7941,51681,XRF1,1,2022-11-13,10:15:02,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,280.0,28.470000000000002,33.049,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,397137,-48,781,3724,264,1580,55558,-5142,1974,1548662,420,863,1070,8180,52888,XRF1,1,2022-11-13,10:15:22,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,300.0,28.490000000000002,33.068999999999996,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,399137,-93,874,4066,460,1723,55872,-5077,2150,1553229,680,684,1278,8730,53282,XRF1,1,2022-11-13,10:15:40,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,320.0,28.51,33.089,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,400238,-86,817,4298,462,1995,55938,-4454,2214,1557228,914,559,1097,8978,52792,XRF1,1,2022-11-13,10:15:59,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,340.0,28.53,33.109,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,401003,-89,878,4185,402,1764,58194,-4899,2024,1554819,697,586,1374,8732,53859,XRF1,1,2022-11-13,10:16:18,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,360.0,28.55,33.129,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,397205,-85,791,4146,361,1667,57829,-4532,2696,1540615,797,447,1092,8991,53677,XRF1,1,2022-11-13,10:16:37,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,380.0,28.57,33.149,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,397455,-101,839,4214,467,1833,57511,-4574,2610,1543413,616,612,1247,9165,53652,XRF1,1,2022-11-13,10:16:56,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,400.0,28.59,33.169,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,404808,-101,902,4605,523,1724,53381,-4079,2667,1583738,503,572,1116,8557,52397,XRF1,1,2022-11-13,10:17:14,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,420.0,28.610000000000003,33.189,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,401844,-69,839,4571,293,1704,54319,-4708,2355,1570813,700,460,884,8435,51662,XRF1,1,2022-11-13,10:17:32,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,440.0,28.630000000000003,33.208999999999996,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,403109,-90,965,4590,413,1769,53403,-5029,2389,1573054,687,606,868,8555,54553,XRF1,1,2022-11-13,10:17:50,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,460.0,28.650000000000002,33.229,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,389012,-65,778,4078,494,1815,61438,-4741,2522,1500979,867,671,1049,9142,52863,XRF1,1,2022-11-13,10:18:08,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,480.0,28.67,33.248999999999995,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,404625,-80,859,4626,387,1605,51808,-3548,2939,1580029,741,672,1256,9456,53117,XRF1,1,2022-11-13,10:18:28,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,500.0,28.69,33.269,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,403313,-99,880,4750,598,1510,49649,-2941,2511,1577116,508,638,984,9247,53074,XRF1,1,2022-11-13,10:18:46,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,520.0,28.71,33.289,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,405700,-94,907,4581,568,1299,46969,-2815,2342,1590472,535,636,1155,9136,53148,XRF1,1,2022-11-13,10:19:04,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,540.0,28.73,33.309,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,406300,-109,930,4678,608,1363,45724,-2646,2517,1599366,335,558,1605,9095,52062,XRF1,1,2022-11-13,10:19:22,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,560.0,28.75,33.329,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,403693,-77,920,4521,537,1487,48117,-4228,2285,1586635,537,703,1626,9263,52115,XRF1,1,2022-11-13,10:19:40,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,580.0,28.77,33.349,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,407332,-55,836,4392,563,1722,52148,-4693,2530,1595385,797,650,1117,9001,53261,XRF1,1,2022-11-13,10:19:58,YEON,2022-12-13 21:18:21,
395E,U1560,A,4,H,4,A,600.0,28.790000000000003,33.369,44849382,SHLF10896651,10,0.16,6,11,10,12,No-Filter,410328,-89,770,4502,503,1430,50697,-4995,2186,1608368,546,510,1397,9335,53052,XRF1,1,2022-11-13,10:20:16,YEON,2022-12-13 21:18:21,
