Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CSF-A (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
395E,U1561,A,4,H,4,A,1050.0,31.25,31.25,44834242,SHLF10903421,10,0.16,6,15,10,12,No-Filter,374119,-52,1234,28399,666,1919,53504,-3535,13933,1343213,2262,585,4342,39291,55574,XRF2,1,2022-08-26,18:49:54,YEON,2022-09-02 18:12:18,
395E,U1561,A,4,H,4,A,1100.0,31.3,31.3,44834242,SHLF10903421,10,0.16,6,16,10,12,No-Filter,413508,-15,1253,28899,775,1435,49668,-3858,14004,1516003,2432,729,4520,38778,57923,XRF2,1,2022-08-26,18:50:19,YEON,2022-09-02 18:12:18,
395E,U1561,A,4,H,4,A,1150.0,31.349999999999998,31.349999999999998,44834242,SHLF10903421,10,0.16,6,16,10,12,No-Filter,399006,19,1291,28447,505,1544,51744,-4071,13916,1454885,2549,869,4310,36866,57355,XRF2,1,2022-08-26,18:50:45,YEON,2022-09-02 18:12:18,
395E,U1561,A,4,H,4,A,1200.0,31.4,31.4,44834242,SHLF10903421,10,0.16,6,16,10,12,No-Filter,399293,-33,1318,28893,614,1366,49118,-3516,14714,1460375,2323,357,3936,37191,55487,XRF2,1,2022-08-26,18:51:10,YEON,2022-09-02 18:12:18,
395E,U1561,A,4,H,4,A,1250.0,31.45,31.45,44834242,SHLF10903421,10,0.16,6,16,10,12,No-Filter,394889,-4,1495,29672,796,1579,47154,-3878,14932,1443072,2445,805,4087,38092,56540,XRF2,1,2022-08-26,18:51:36,YEON,2022-09-02 18:12:18,
395E,U1561,A,4,H,4,A,1300.0,31.5,31.5,44834242,SHLF10903421,10,0.16,6,15,10,12,No-Filter,380019,-48,1240,29153,578,1519,49176,-3246,15867,1376273,2417,562,3930,37535,54981,XRF2,1,2022-08-26,18:52:01,YEON,2022-09-02 18:12:18,
395E,U1561,A,4,H,4,A,1350.0,31.55,31.55,44834242,SHLF10903421,10,0.16,6,14,10,12,No-Filter,347356,-9,1199,26961,686,1635,49802,-2345,13781,1244702,2661,811,3737,35481,52662,XRF2,1,2022-08-26,18:52:26,YEON,2022-09-02 18:12:18,
395E,U1561,A,4,H,4,A,1400.0,31.599999999999998,31.599999999999998,44834242,SHLF10903421,10,0.16,6,14,10,12,No-Filter,352124,-77,1235,29044,769,1411,41931,-1384,13753,1276036,2196,885,3683,34716,52598,XRF2,1,2022-08-26,18:52:51,YEON,2022-09-02 18:12:18,
395E,U1561,A,4,H,4,A,1450.0,31.65,31.65,44834242,SHLF10903421,10,0.16,6,9,10,12,No-Filter,173535,-60,688,21487,443,451,15970,8641,5617,575013,1171,506,1672,15606,37566,XRF2,1,2022-08-26,18:53:15,YEON,2022-09-02 18:12:18,
395E,U1561,A,4,H,4,A,1480.0,31.68,31.68,44834242,SHLF10903421,10,0.16,6,7,10,12,No-Filter,38817,-26,257,16578,17,-64,1968,16614,-333,185,276,127,-26,357,31790,XRF2,1,2022-08-26,18:53:36,YEON,2022-09-02 18:12:18,
395E,U1561,A,4,H,5,A,50.0,31.76,31.76,44834252,SHLF10903451,10,0.16,6,15,10,12,No-Filter,361145,-14,1588,31379,698,1004,34159,-2959,16075,1326832,2298,482,3601,34898,49970,XRF2,1,2022-08-30,10:47:12,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,100.0,31.810000000000002,31.810000000000002,44834252,SHLF10903451,10,0.16,6,16,10,12,No-Filter,387810,10,1672,31589,776,1187,39369,-3512,16222,1424513,2391,688,4523,37721,52949,XRF2,1,2022-08-30,10:47:36,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,150.0,31.86,31.86,44834252,SHLF10903451,10,0.16,6,15,10,12,No-Filter,381450,-16,1614,31348,724,870,31277,-2545,15276,1417988,2587,730,4961,36351,50285,XRF2,1,2022-08-30,10:48:02,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,200.0,31.91,31.91,44834252,SHLF10903451,10,0.16,6,16,10,12,No-Filter,391899,-23,1784,33151,890,1140,33112,-3548,17800,1447133,2747,677,4412,38716,51911,XRF2,1,2022-08-30,10:48:27,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,250.0,31.96,31.96,44834252,SHLF10903451,10,0.16,6,16,10,12,No-Filter,409384,-42,1822,35047,763,1379,39506,-3908,20750,1498345,2825,842,4294,41107,54712,XRF2,1,2022-08-30,10:48:53,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,300.0,32.01,32.01,44834252,SHLF10903451,10,0.16,6,15,10,12,No-Filter,384970,-14,1474,31146,811,930,33282,-3616,15617,1427655,2459,543,4047,35550,51760,XRF2,1,2022-08-30,10:49:20,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,350.0,32.06,32.06,44834252,SHLF10903451,10,0.16,6,15,10,12,No-Filter,377598,-14,1469,29429,603,1013,33566,-3268,14088,1403453,2075,496,4238,33693,51397,XRF2,1,2022-08-30,10:49:46,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,400.0,32.11,32.11,44834252,SHLF10903451,10,0.16,6,16,10,12,No-Filter,393700,-33,1522,30412,745,1133,37099,-3267,15010,1462913,2246,659,3880,33076,52586,XRF2,1,2022-08-30,10:50:11,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,450.0,32.160000000000004,32.160000000000004,44834252,SHLF10903451,10,0.16,6,16,10,12,No-Filter,389713,-17,1821,32379,944,1142,35535,-2447,16887,1440795,2798,566,4207,36400,51462,XRF2,1,2022-08-30,10:50:36,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,500.0,32.21,32.21,44834252,SHLF10903451,10,0.16,6,15,10,12,No-Filter,385041,-32,1898,33343,852,1331,40194,-3155,20341,1401167,2979,691,4354,38372,53947,XRF2,1,2022-08-30,10:51:02,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,550.0,32.26,32.26,44834252,SHLF10903451,10,0.16,6,15,10,12,No-Filter,368916,-44,1518,31417,821,1124,33628,-2718,15569,1359628,2667,658,4407,35403,50977,XRF2,1,2022-08-30,10:51:28,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,600.0,32.31,32.31,44834252,SHLF10903451,10,0.16,6,16,10,12,No-Filter,388029,-6,1430,29769,897,1071,36662,-2726,14820,1438113,2357,487,4091,34473,53571,XRF2,1,2022-08-30,10:51:52,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,650.0,32.36,32.36,44834252,SHLF10903451,10,0.16,6,16,10,12,No-Filter,393394,-68,1402,29511,455,1082,39206,-2735,14613,1460729,2388,836,4294,33375,52869,XRF2,1,2022-08-30,10:52:16,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,700.0,32.410000000000004,32.410000000000004,44834252,SHLF10903451,10,0.16,6,16,10,12,No-Filter,394712,-33,1761,32563,728,1124,39483,-3458,17752,1449857,2789,827,4472,36851,54129,XRF2,1,2022-08-30,10:52:42,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,750.0,32.46,32.46,44834252,SHLF10903451,10,0.16,6,16,10,12,No-Filter,394762,-12,1680,32229,540,918,40136,-3194,17800,1448374,2480,805,4263,37602,53946,XRF2,1,2022-08-30,10:53:07,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,800.0,32.51,32.51,44834252,SHLF10903451,10,0.16,6,16,10,12,No-Filter,398249,-45,1674,31735,784,1319,38563,-2936,16772,1470806,2534,649,4129,35367,54093,XRF2,1,2022-08-30,10:53:33,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,850.0,32.56,32.56,44834252,SHLF10903451,10,0.16,6,15,10,12,No-Filter,385929,-14,1574,30414,728,1140,38534,-3607,16054,1424787,2396,573,4034,32692,52825,XRF2,1,2022-08-30,10:53:58,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,900.0,32.61,32.61,44834252,SHLF10903451,10,0.16,6,16,10,12,No-Filter,393215,-48,1473,30474,618,1241,38951,-3479,15519,1457288,2398,542,3366,31399,54428,XRF2,1,2022-08-30,10:54:24,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,950.0,32.660000000000004,32.660000000000004,44834252,SHLF10903451,10,0.16,6,15,10,12,No-Filter,387294,3,1589,30783,878,1187,38765,-2549,16284,1433138,2358,840,3412,31107,53425,XRF2,1,2022-08-30,10:54:49,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,1000.0,32.71,32.71,44834252,SHLF10903451,10,0.16,6,15,10,12,No-Filter,375356,-23,1602,32618,829,1029,32010,-2566,16885,1389049,2660,572,3449,32280,50654,XRF2,1,2022-08-30,10:55:13,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,1050.0,32.76,32.76,44834252,SHLF10903451,10,0.16,6,14,10,12,No-Filter,358001,-74,1455,30884,735,1122,36008,-2586,16983,1311121,2677,608,3435,33090,50743,XRF2,1,2022-08-30,10:55:38,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,1100.0,32.81,32.81,44834252,SHLF10903451,10,0.16,6,14,10,12,No-Filter,348950,-23,1769,32851,586,674,29608,-2186,18133,1279263,2863,603,3541,34206,48476,XRF2,1,2022-08-30,10:56:02,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,1150.0,32.86,32.86,44834252,SHLF10903451,10,0.16,6,14,10,12,No-Filter,354190,6,1564,31413,846,881,30347,-2242,16430,1303790,2535,661,3425,32520,49954,XRF2,1,2022-08-30,10:56:26,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,1200.0,32.910000000000004,32.910000000000004,44834252,SHLF10903451,10,0.16,6,15,10,12,No-Filter,360258,-39,1901,35011,805,1087,32356,-2251,19742,1311711,2886,714,3159,35407,51419,XRF2,1,2022-08-30,10:56:50,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,1250.0,32.96,32.96,44834252,SHLF10903451,10,0.16,6,14,10,12,No-Filter,356507,17,2440,39332,668,708,29335,-1885,23518,1281204,3283,851,3723,43808,49921,XRF2,1,2022-08-30,10:57:14,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,1300.0,33.01,33.01,44834252,SHLF10903451,10,0.16,6,14,10,12,No-Filter,338776,-3,1813,35318,800,661,27486,-1560,20595,1223582,2853,890,3928,38714,48944,XRF2,1,2022-08-30,10:57:39,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,1350.0,33.06,33.06,44834252,SHLF10903451,10,0.16,6,14,10,12,No-Filter,337444,56,2124,36067,736,879,26977,-771,20538,1219678,3308,609,4329,37610,48310,XRF2,1,2022-08-30,10:58:03,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,1400.0,33.11,33.11,44834252,SHLF10903451,10,0.16,6,13,10,12,No-Filter,317678,-3,2308,40564,709,705,28863,-413,25899,1108329,4173,867,3532,44068,48244,XRF2,1,2022-08-30,10:58:27,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,1450.0,33.160000000000004,33.160000000000004,44834252,SHLF10903451,10,0.16,6,14,10,12,No-Filter,332205,-68,1686,34356,765,768,28543,-253,19869,1194763,3084,926,4059,37756,49934,XRF2,1,2022-08-30,10:58:51,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,5,A,1480.0,33.19,33.19,44834252,SHLF10903451,10,0.16,6,13,10,12,No-Filter,324899,-50,1689,32929,686,722,26056,-689,17702,1176767,2534,558,4190,35041,48350,XRF2,1,2022-08-30,10:59:14,YEON,2022-09-02 18:12:20,
395E,U1561,A,4,H,6,A,50.0,33.269999999999996,33.269999999999996,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,365536,13,2049,36592,726,1180,35533,-2990,21664,1314784,3556,845,4947,42742,52233,XRF2,1,2022-08-30,11:27:00,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,100.0,33.32,33.32,44834262,SHLF10903481,10,0.16,6,14,10,12,No-Filter,355308,53,2271,38731,686,1152,39238,-3064,24643,1249858,3602,906,5015,48076,51104,XRF2,1,2022-08-30,11:27:23,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,150.0,33.37,33.37,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,374510,16,1957,34805,781,1035,36516,-2696,20858,1355217,3109,786,4576,44297,51626,XRF2,1,2022-08-30,11:27:48,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,200.0,33.42,33.42,44834262,SHLF10903481,10,0.16,6,16,10,12,No-Filter,399872,-41,1454,30051,887,1609,44127,-3725,16353,1465891,2483,648,4745,39849,55105,XRF2,1,2022-08-30,11:28:12,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,250.0,33.47,33.47,44834262,SHLF10903481,10,0.16,6,16,10,12,No-Filter,389134,-1,1564,30693,684,1592,45295,-3599,17352,1412130,2434,543,4722,41473,54751,XRF2,1,2022-08-30,11:28:38,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,300.0,33.519999999999996,33.519999999999996,44834262,SHLF10903481,10,0.16,6,16,10,12,No-Filter,401877,-51,1548,31282,662,1505,43535,-3335,17081,1471501,2542,860,4613,40661,55215,XRF2,1,2022-08-30,11:29:02,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,350.0,33.57,33.57,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,363397,-59,1325,29656,506,1216,40301,-3397,15158,1322899,2437,592,3927,38313,51736,XRF2,1,2022-08-30,11:29:30,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,400.0,33.62,33.62,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,366610,-49,1295,28894,759,1277,37251,-2869,14290,1345579,2305,846,4049,37152,51698,XRF2,1,2022-08-30,11:29:54,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,450.0,33.67,33.67,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,370749,-5,1323,28328,688,1042,39811,-3493,13842,1359507,2292,522,4047,36926,52740,XRF2,1,2022-08-30,11:30:19,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,500.0,33.72,33.72,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,361395,-6,1262,28252,779,1526,38588,-3368,13402,1323561,2526,513,4178,37263,51428,XRF2,1,2022-08-30,11:30:44,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,550.0,33.769999999999996,33.769999999999996,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,386536,-55,1514,30908,698,1326,47141,-3345,17145,1396606,2896,389,4533,43390,54796,XRF2,1,2022-08-30,11:31:07,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,600.0,33.82,33.82,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,369545,-33,1470,30254,849,1429,47144,-3402,17701,1317648,2626,907,5070,48353,54375,XRF2,1,2022-08-30,11:31:33,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,650.0,33.87,33.87,44834262,SHLF10903481,10,0.16,6,16,10,12,No-Filter,401654,35,1755,33135,855,1427,45756,-3738,19085,1446148,3013,881,6095,51547,55936,XRF2,1,2022-08-30,11:31:57,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,700.0,33.92,33.92,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,361489,-53,1699,32506,698,916,34093,-3377,18480,1306471,2582,387,4840,48024,51133,XRF2,1,2022-08-30,11:32:25,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,750.0,33.97,33.97,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,384287,-73,2024,36656,715,1006,34291,-3223,21121,1381801,3176,774,5366,54986,52895,XRF2,1,2022-08-30,11:32:49,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,800.0,34.019999999999996,34.019999999999996,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,372546,-23,1963,36542,931,1007,33741,-3542,21235,1331115,3203,760,5709,57935,51390,XRF2,1,2022-08-30,11:33:14,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,850.0,34.07,34.07,44834262,SHLF10903481,10,0.16,6,17,10,12,No-Filter,414695,-38,2152,38440,1024,1018,37508,-3698,23101,1489725,3406,1059,6345,63836,54839,XRF2,1,2022-08-30,11:33:39,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,900.0,34.12,34.12,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,382143,3,2269,37613,1074,1225,34924,-3776,22471,1366981,3390,389,5928,57621,52304,XRF2,1,2022-08-30,11:34:07,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,950.0,34.17,34.17,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,383773,32,2405,40174,1094,1321,36951,-3310,25190,1357633,3772,795,5181,63067,52377,XRF2,1,2022-08-30,11:34:32,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,1000.0,34.22,34.22,44834262,SHLF10903481,10,0.16,6,16,10,12,No-Filter,394865,-24,1630,32907,817,1407,43497,-3737,18748,1422142,3150,620,5246,53987,54094,XRF2,1,2022-08-30,11:34:56,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,1050.0,34.269999999999996,34.269999999999996,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,375655,-25,1672,31274,898,1579,44332,-3871,18165,1347684,2767,491,4318,48477,53844,XRF2,1,2022-08-30,11:35:21,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,1100.0,34.32,34.32,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,384501,59,1460,29785,557,1512,52802,-3990,17618,1366370,2762,686,5430,49332,55611,XRF2,1,2022-08-30,11:35:46,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,1150.0,34.37,34.37,44834262,SHLF10903481,10,0.16,6,16,10,12,No-Filter,396043,-1,1463,28669,847,1516,49351,-3869,14691,1438041,2327,405,3893,44955,54759,XRF2,1,2022-08-30,11:36:12,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,1200.0,34.42,34.42,44834262,SHLF10903481,10,0.16,6,16,10,12,No-Filter,393166,-30,1296,27494,941,1460,48399,-3972,12974,1435603,2466,703,4275,43234,55232,XRF2,1,2022-08-30,11:36:37,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,1250.0,34.47,34.47,44834262,SHLF10903481,10,0.16,6,16,10,12,No-Filter,403368,-35,1163,27858,912,1441,49047,-3942,13271,1476032,2320,628,4235,42535,56121,XRF2,1,2022-08-30,11:37:03,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,1300.0,34.519999999999996,34.519999999999996,44834262,SHLF10903481,10,0.16,6,16,10,12,No-Filter,392976,-66,1204,26135,607,1254,45699,-3395,10795,1451697,1974,779,3254,36266,54720,XRF2,1,2022-08-30,11:37:30,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,1350.0,34.57,34.57,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,382029,-26,1076,25592,848,1558,45870,-3019,11057,1408944,1870,816,3082,34615,53706,XRF2,1,2022-08-30,11:37:56,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,1400.0,34.62,34.62,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,372266,0,1124,24755,521,1503,50951,-3070,10271,1359117,1979,541,3369,35572,54514,XRF2,1,2022-08-30,11:38:21,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,1450.0,34.67,34.67,44834262,SHLF10903481,10,0.16,6,15,10,12,No-Filter,369292,-69,1124,25805,871,1374,44688,-3000,11335,1344482,2073,413,3323,36548,53023,XRF2,1,2022-08-30,11:38:45,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,6,A,1475.0,34.695,34.695,44834262,SHLF10903481,10,0.16,6,16,10,12,No-Filter,391851,-67,1160,27495,758,1310,44045,-3784,12269,1444499,2003,578,3394,39012,54228,XRF2,1,2022-08-30,11:39:08,YEON,2022-09-02 18:12:22,
395E,U1561,A,4,H,7,A,50.0,34.769999999999996,34.769999999999996,44834272,SHLF10903511,10,0.16,6,14,10,12,No-Filter,357958,-58,982,24793,891,2349,64866,-3331,11206,1266554,2012,718,3232,35218,54678,XRF2,1,2022-08-30,12:07:04,YEON,2022-09-02 18:12:23,
395E,U1561,A,4,H,7,A,100.0,34.82,34.82,44834272,SHLF10903511,10,0.16,6,14,10,12,No-Filter,354051,-70,953,23551,614,2243,68822,-4382,11427,1241292,2313,339,2933,37419,55676,XRF2,1,2022-08-30,12:07:28,YEON,2022-09-02 18:12:23,
395E,U1561,A,4,H,7,A,150.0,34.87,34.87,44834272,SHLF10903511,10,0.16,6,16,10,12,No-Filter,399685,-77,1146,26137,697,1616,55535,-3499,11321,1458861,2097,811,3444,36654,56617,XRF2,1,2022-08-30,12:07:51,YEON,2022-09-02 18:12:23,
395E,U1561,A,4,H,7,A,200.0,34.92,34.92,44834272,SHLF10903511,10,0.16,6,16,10,12,No-Filter,403618,-48,1267,26848,799,1596,48956,-3901,11244,1490275,1890,429,2910,35481,55365,XRF2,1,2022-08-30,12:08:17,YEON,2022-09-02 18:12:23,
395E,U1561,A,4,H,7,A,260.0,34.98,34.98,44834272,SHLF10903511,10,0.16,6,16,10,12,No-Filter,410465,-8,1304,27597,650,1466,51329,-4590,12368,1509721,2345,597,2707,36104,57211,XRF2,1,2022-08-30,12:08:43,YEON,2022-09-02 18:12:23,
395E,U1561,A,4,H,7,A,300.0,35.019999999999996,35.019999999999996,44834272,SHLF10903511,10,0.16,6,16,10,12,No-Filter,416643,-45,1527,28415,564,1658,53026,-4114,13629,1517397,2121,767,2864,38561,57139,XRF2,1,2022-08-30,12:09:09,YEON,2022-09-02 18:12:23,
395E,U1561,A,4,H,7,A,350.0,35.07,35.07,44834272,SHLF10903511,10,0.16,6,16,10,12,No-Filter,412526,-16,1374,28878,597,1704,49193,-3627,13315,1516860,2167,728,3016,39139,57186,XRF2,1,2022-08-30,12:09:36,YEON,2022-09-02 18:12:23,
395E,U1561,A,4,H,7,A,400.0,35.12,35.12,44834272,SHLF10903511,10,0.16,6,15,10,12,No-Filter,387497,-32,1186,25764,823,1922,55490,-3893,10780,1401209,2057,878,2962,36029,55688,XRF2,1,2022-08-30,12:10:03,YEON,2022-09-02 18:12:23,
395E,U1561,A,4,H,7,A,450.0,35.17,35.17,44834272,SHLF10903511,10,0.16,6,15,10,12,No-Filter,386934,-54,990,24796,797,1766,57902,-3364,10997,1406026,2132,688,2938,35601,55764,XRF2,1,2022-08-30,12:10:27,YEON,2022-09-02 18:12:23,
395E,U1561,A,4,H,7,A,500.0,35.22,35.22,44834272,SHLF10903511,10,0.16,6,16,10,12,No-Filter,394957,32,1181,26228,948,1627,52861,-3252,11775,1447874,2018,760,3111,34723,55915,XRF2,1,2022-08-30,12:10:51,YEON,2022-09-02 18:12:23,
395E,U1561,A,4,H,7,A,550.0,35.269999999999996,35.269999999999996,44834272,SHLF10903511,10,0.16,6,18,10,12,No-Filter,442151,-60,1358,28489,722,1443,52777,-4283,13838,1634450,2322,704,3165,36266,58772,XRF2,1,2022-08-30,12:11:17,YEON,2022-09-02 18:12:23,
395E,U1561,A,5,H,1,A,100.0,35.300000000000004,35.300000000000004,44834292,SHLF10903751,10,0.16,6,14,10,12,No-Filter,358376,3,1421,28613,719,2657,71696,-3812,17522,1220155,3684,541,4110,47519,56957,XRF2,1,2022-08-30,12:34:48,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,150.0,35.35,35.35,44834292,SHLF10903751,10,0.16,6,15,10,12,No-Filter,387435,-33,1587,30345,372,2158,64176,-4613,18384,1357986,3394,947,4231,47425,58375,XRF2,1,2022-08-30,12:35:12,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,200.0,35.400000000000006,35.400000000000006,44834292,SHLF10903751,10,0.16,6,16,10,12,No-Filter,408704,-21,1261,28566,603,2040,61265,-4081,15273,1467053,2647,780,4746,43212,58609,XRF2,1,2022-08-30,12:35:38,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,250.0,35.45,35.45,44834292,SHLF10903751,10,0.16,6,16,10,12,No-Filter,399698,-60,1140,27933,463,2217,63564,-4145,14453,1430407,2693,498,3533,40731,57892,XRF2,1,2022-08-30,12:36:06,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,300.0,35.5,35.5,44834292,SHLF10903751,10,0.16,6,16,10,12,No-Filter,400977,4,1711,33267,765,2156,60369,-4579,19667,1419117,3302,704,3980,45346,58034,XRF2,1,2022-08-30,12:36:30,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,350.0,35.550000000000004,35.550000000000004,44834292,SHLF10903751,10,0.16,6,16,10,12,No-Filter,400845,-36,1399,29243,523,1802,62793,-3953,16489,1429156,2661,540,3494,41990,57502,XRF2,1,2022-08-30,12:36:58,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,400.0,35.6,35.6,44834292,SHLF10903751,10,0.16,6,17,10,12,No-Filter,428029,-52,1240,28501,889,1719,56076,-4545,12433,1567161,2319,773,4232,37246,58906,XRF2,1,2022-08-30,12:37:22,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,450.0,35.650000000000006,35.650000000000006,44834292,SHLF10903751,10,0.16,6,16,10,12,No-Filter,398541,1,1183,26159,717,2083,57000,-4425,10837,1456287,2295,616,3695,32465,57051,XRF2,1,2022-08-30,12:37:51,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,500.0,35.7,35.7,44834292,SHLF10903751,10,0.16,6,16,10,12,No-Filter,405085,-3,1137,26071,839,2084,62058,-4597,12642,1470060,2264,588,3958,33689,57705,XRF2,1,2022-08-30,12:38:15,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,550.0,35.75,35.75,44834292,SHLF10903751,10,0.16,6,16,10,12,No-Filter,413737,-72,1290,27781,529,2092,65143,-4466,14454,1494543,2558,824,3384,34177,59097,XRF2,1,2022-08-30,12:38:43,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,600.0,35.800000000000004,35.800000000000004,44834292,SHLF10903751,10,0.16,6,16,10,12,No-Filter,411234,-28,1086,24600,525,2104,66117,-4561,11092,1495586,2252,564,3526,30422,59738,XRF2,1,2022-08-30,12:39:11,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,650.0,35.85,35.85,44834292,SHLF10903751,10,0.16,6,18,10,12,No-Filter,442124,12,1002,25103,623,1748,57148,-4225,9034,1646279,1927,665,3520,28018,59792,XRF2,1,2022-08-30,12:39:37,YEON,2022-09-02 18:12:26,
