"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CCSF-393-U1583-ABCDE-20220803-shipboard (m)","Magnetic susceptibility (instr. units)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Sample comments","Test comments","Result comments"
"393","U1583","E","4","H","2","","31.6","24.826","28.061","19.09","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","34.1","24.851","28.086","19.35","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","36.6","24.876","28.111","20.21","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","39.1","24.901","28.136","21.30","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","41.6","24.926","28.161","24.05","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","44.1","24.951","28.186","27.32","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","46.6","24.976","28.211","28.17","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","49.1","25.001","28.236","26.49","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","51.6","25.026","28.261","23.88","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","54.1","25.051","28.286","21.47","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","56.6","25.076","28.311","20.16","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","59.1","25.101","28.336","18.97","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","61.6","25.126","28.361","17.31","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","64.1","25.151","28.386","15.85","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","66.6","25.176","28.411","15.63","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","69.1","25.201","28.436","16.60","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","71.6","25.226","28.461","18.79","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","74.1","25.251","28.486","21.77","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","76.6","25.276","28.511","24.81","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","79.1","25.301","28.536","27.41","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","81.6","25.326","28.561","29.02","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","84.1","25.351","28.586","29.04","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","86.6","25.376","28.611","29.34","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","89.1","25.401","28.636","31.67","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","91.6","25.426","28.661","39.76","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","94.1","25.451","28.686","49.91","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","96.6","25.476","28.711","52.42","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","99.1","25.501","28.736","48.06","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","101.6","25.526","28.761","41.02","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","104.1","25.551","28.786","33.65","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","106.6","25.576","28.811","28.61","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","109.1","25.601","28.836","25.27","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","111.6","25.626","28.861","24.20","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","114.1","25.651","28.886","23.74","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","116.6","25.676","28.911","23.59","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","119.1","25.701","28.936","21.30","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","121.6","25.726","28.961","18.92","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","124.1","25.751","28.986","18.24","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","126.6","25.776","29.011","17.97","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","129.1","25.801","29.036","18.82","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","131.6","25.826","29.061","19.74","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","134.1","25.851","29.086","20.16","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","136.6","25.876","29.111","20.79","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","139.1","25.901","29.136","22.08","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","141.6","25.926","29.161","25.81","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","144.1","25.951","29.186","30.51","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","2","","146.6","25.976","29.211","34.45","2022-07-08 12:28:55","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655131","125893461","","",""
"393","U1583","E","4","H","3","","3.6","26.056","29.291","44.16","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","6.1","26.081","29.316","41.29","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","8.6","26.106","29.341","36.91","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","11.1","26.131","29.366","32.06","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","13.6","26.156","29.391","28.90","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","16.1","26.181","29.416","27.44","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","18.6","26.206","29.441","25.98","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","21.1","26.231","29.466","26.90","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","23.6","26.256","29.491","29.60","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","26.1","26.281","29.516","31.36","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","28.6","26.306","29.541","33.11","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","31.1","26.331","29.566","34.84","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","33.6","26.356","29.591","34.62","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","36.1","26.381","29.616","31.65","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","38.6","26.406","29.641","27.97","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","41.1","26.431","29.666","24.64","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","43.6","26.456","29.691","21.23","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","46.1","26.481","29.716","17.38","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","48.6","26.506","29.741","17.09","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","51.1","26.531","29.766","17.94","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","53.6","26.556","29.791","18.82","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","56.1","26.581","29.816","19.33","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","58.6","26.606","29.841","19.38","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","61.1","26.631","29.866","19.28","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","63.6","26.656","29.891","18.92","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","66.1","26.681","29.916","19.62","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","68.6","26.706","29.941","20.43","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","71.1","26.731","29.966","21.55","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","73.6","26.756","29.991","22.76","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","76.1","26.781","30.016","23.57","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","78.6","26.806","30.041","23.47","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","81.1","26.831","30.066","23.35","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","83.6","26.856","30.091","22.91","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","86.1","26.881","30.116","23.40","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","88.6","26.906","30.141","24.15","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","91.1","26.931","30.166","25.37","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","93.6","26.956","30.191","26.46","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","96.1","26.981","30.216","26.22","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","98.6","27.006","30.241","26.29","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","101.1","27.031","30.266","24.88","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","103.6","27.056","30.291","24.32","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","106.1","27.081","30.316","23.93","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","108.6","27.106","30.341","23.49","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","111.1","27.131","30.366","22.30","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","113.6","27.156","30.391","21.72","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","116.1","27.181","30.416","21.30","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","118.6","27.206","30.441","21.86","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","121.1","27.231","30.466","22.28","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","123.6","27.256","30.491","22.91","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","126.1","27.281","30.516","23.15","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","128.6","27.306","30.541","23.27","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","131.1","27.331","30.566","23.69","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","133.6","27.356","30.591","23.88","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","136.1","27.381","30.616","24.30","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","138.6","27.406","30.641","24.88","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","141.1","27.431","30.666","25.98","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","143.6","27.456","30.691","27.00","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","146.1","27.481","30.716","28.22","2022-07-08 12:34:32","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11655161","125893511","","",""
"393","U1583","E","4","H","3","","9.1","26.111","29.346","25.57","2022-07-08 08:20:05","0) BARTINGTON MODEL: MS2C S/N: 771, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0657","STMSL","SECT11655161","125883651","","",""
"393","U1583","E","4","H","3","","19.1","26.211","29.446","20.80","2022-07-08 08:20:05","0) BARTINGTON MODEL: MS2C S/N: 771, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0657","STMSL","SECT11655161","125883651","","",""
"393","U1583","E","4","H","3","","29.1","26.311","29.546","26.79","2022-07-08 08:20:05","0) BARTINGTON MODEL: MS2C S/N: 771, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0657","STMSL","SECT11655161","125883651","","",""
"393","U1583","E","4","H","3","","39.1","26.411","29.646","19.17","2022-07-08 08:20:05","0) BARTINGTON MODEL: MS2C S/N: 771, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0657","STMSL","SECT11655161","125883651","","",""
